image,cve_id,package,n_scanners,scanners
python-3.9-alpine3.18,CVE-2023-42364,busybox,3,"grype,scout,trivy"
python-3.9-alpine3.18,CVE-2023-42365,busybox,3,"grype,scout,trivy"
python-3.9-alpine3.18,CVE-2023-42366,busybox,3,"grype,scout,trivy"
python-3.9-alpine3.18,CVE-2023-42363,busybox-binsh,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2023-42364,busybox-binsh,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2023-42365,busybox-binsh,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2023-42366,busybox-binsh,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-37371,krb5-libs,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-37370,krb5-libs,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2023-36054,krb5-libs,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-6119,libcrypto3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-13176,libcrypto3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-4603,libcrypto3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-4741,libcrypto3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-5535,libcrypto3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-2511,libcrypto3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-9143,libcrypto3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-45491,libexpat,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-45492,libexpat,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-45490,libexpat,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-8176,libexpat,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-50602,libexpat,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-6119,libssl3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-13176,libssl3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-4603,libssl3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-4741,libssl3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-5535,libssl3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-2511,libssl3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2024-9143,libssl3,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2025-26519,musl,3,"grype,scout,trivy"
python-3.9-alpine3.18,CVE-2025-26519,musl-utils,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2025-6965,sqlite-libs,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2023-42363,ssl_client,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2023-42364,ssl_client,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2023-42365,ssl_client,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2023-42366,ssl_client,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2025-31115,xz-libs,2,"grype,trivy"
python-3.9-alpine3.18,CVE-2023-5752,pip,2,"scout,trivy"
python-3.9-alpine3.18,CVE-2025-8869,pip,2,"scout,trivy"
python-3.9-alpine3.18,CVE-2026-3219,pip,2,"scout,trivy"
python-3.9-alpine3.18,CVE-2026-6357,pip,2,"scout,trivy"
python-3.9-alpine3.18,CVE-2026-1703,pip,2,"scout,trivy"
python-3.9-alpine3.18,CVE-2022-40897,setuptools,2,"scout,trivy"
python-3.9-alpine3.18,CVE-2024-6345,setuptools,2,"scout,trivy"
python-3.9-alpine3.18,CVE-2025-47273,setuptools,2,"scout,trivy"
python-3.9-alpine3.18,CVE-2026-24049,wheel,2,"scout,trivy"
node-16-slim,CVE-2021-37600,bsdutils,2,"grype,trivy"
node-16-slim,CVE-2024-28085,bsdutils,2,"grype,trivy"
node-16-slim,CVE-2016-2781,coreutils,2,"grype,trivy"
node-16-slim,CVE-2022-1304,e2fsprogs,2,"grype,trivy"
node-16-slim,CVE-2021-37600,fdisk,2,"grype,trivy"
node-16-slim,CVE-2024-28085,fdisk,2,"grype,trivy"
node-16-slim,CVE-2018-12886,gcc-8-base,2,"grype,trivy"
node-16-slim,CVE-2019-15847,gcc-8-base,2,"grype,trivy"
node-16-slim,CVE-2019-14855,gpgv,2,"grype,trivy"
node-16-slim,CVE-2021-37600,libblkid1,2,"grype,trivy"
node-16-slim,CVE-2024-28085,libblkid1,2,"grype,trivy"
node-16-slim,CVE-2020-1751,libc-bin,2,"grype,trivy"
node-16-slim,CVE-2024-2961,libc-bin,2,"grype,trivy"
node-16-slim,CVE-2024-33599,libc-bin,2,"grype,trivy"
node-16-slim,CVE-2023-4806,libc-bin,2,"grype,trivy"
node-16-slim,CVE-2023-4813,libc-bin,2,"grype,trivy"
node-16-slim,CVE-2024-33600,libc-bin,2,"grype,trivy"
node-16-slim,CVE-2024-33601,libc-bin,2,"grype,trivy"
node-16-slim,CVE-2024-33602,libc-bin,2,"grype,trivy"
node-16-slim,CVE-2020-1751,libc6,2,"grype,trivy"
node-16-slim,CVE-2024-2961,libc6,2,"grype,trivy"
node-16-slim,CVE-2024-33599,libc6,2,"grype,trivy"
node-16-slim,CVE-2023-4806,libc6,2,"grype,trivy"
node-16-slim,CVE-2023-4813,libc6,2,"grype,trivy"
node-16-slim,CVE-2024-33600,libc6,2,"grype,trivy"
node-16-slim,CVE-2024-33601,libc6,2,"grype,trivy"
node-16-slim,CVE-2024-33602,libc6,2,"grype,trivy"
node-16-slim,CVE-2022-1304,libcom-err2,2,"grype,trivy"
node-16-slim,CVE-2019-8457,libdb5.3,2,"grype,trivy"
node-16-slim,CVE-2022-1304,libext2fs2,2,"grype,trivy"
node-16-slim,CVE-2021-37600,libfdisk1,2,"grype,trivy"
node-16-slim,CVE-2024-28085,libfdisk1,2,"grype,trivy"
node-16-slim,CVE-2018-12886,libgcc1,2,"grype,trivy"
node-16-slim,CVE-2019-15847,libgcc1,2,"grype,trivy"
node-16-slim,CVE-2021-33560,libgcrypt20,2,"grype,trivy"
node-16-slim,CVE-2019-13627,libgcrypt20,2,"grype,trivy"
node-16-slim,CVE-2024-0553,libgnutls30,2,"grype,trivy"
node-16-slim,CVE-2023-5981,libgnutls30,2,"grype,trivy"
node-16-slim,CVE-2019-12290,libidn2-0,2,"grype,trivy"
node-16-slim,CVE-2019-17543,liblz4-1,2,"grype,trivy"
node-16-slim,CVE-2021-37600,libmount1,2,"grype,trivy"
node-16-slim,CVE-2024-28085,libmount1,2,"grype,trivy"
node-16-slim,CVE-2021-39537,libncursesw6,2,"grype,trivy"
node-16-slim,CVE-2023-29491,libncursesw6,2,"grype,trivy"
node-16-slim,CVE-2020-19189,libncursesw6,2,"grype,trivy"
node-16-slim,CVE-2023-50495,libncursesw6,2,"grype,trivy"
node-16-slim,CVE-2024-22365,libpam-modules,2,"grype,trivy"
node-16-slim,CVE-2024-22365,libpam-modules-bin,2,"grype,trivy"
node-16-slim,CVE-2024-22365,libpam-runtime,2,"grype,trivy"
node-16-slim,CVE-2024-22365,libpam0g,2,"grype,trivy"
node-16-slim,CVE-2020-14155,libpcre3,2,"grype,trivy"
node-16-slim,CVE-2021-36084,libsepol1,2,"grype,trivy"
node-16-slim,CVE-2021-36085,libsepol1,2,"grype,trivy"
node-16-slim,CVE-2021-36086,libsepol1,2,"grype,trivy"
node-16-slim,CVE-2021-36087,libsepol1,2,"grype,trivy"
node-16-slim,CVE-2021-37600,libsmartcols1,2,"grype,trivy"
node-16-slim,CVE-2024-28085,libsmartcols1,2,"grype,trivy"
node-16-slim,CVE-2022-1304,libss2,2,"grype,trivy"
node-16-slim,CVE-2018-12886,libstdc++6,2,"grype,trivy"
node-16-slim,CVE-2019-15847,libstdc++6,2,"grype,trivy"
node-16-slim,CVE-2019-3843,libsystemd0,2,"grype,trivy"
node-16-slim,CVE-2019-3844,libsystemd0,2,"grype,trivy"
node-16-slim,CVE-2023-50387,libsystemd0,2,"grype,trivy"
node-16-slim,CVE-2023-50868,libsystemd0,2,"grype,trivy"
node-16-slim,CVE-2021-3997,libsystemd0,2,"grype,trivy"
node-16-slim,CVE-2022-4415,libsystemd0,2,"grype,trivy"
node-16-slim,CVE-2023-7008,libsystemd0,2,"grype,trivy"
node-16-slim,CVE-2021-39537,libtinfo6,2,"grype,trivy"
node-16-slim,CVE-2023-29491,libtinfo6,2,"grype,trivy"
node-16-slim,CVE-2020-19189,libtinfo6,2,"grype,trivy"
node-16-slim,CVE-2023-50495,libtinfo6,2,"grype,trivy"
node-16-slim,CVE-2019-3843,libudev1,2,"grype,trivy"
node-16-slim,CVE-2019-3844,libudev1,2,"grype,trivy"
node-16-slim,CVE-2023-50387,libudev1,2,"grype,trivy"
node-16-slim,CVE-2023-50868,libudev1,2,"grype,trivy"
node-16-slim,CVE-2021-3997,libudev1,2,"grype,trivy"
node-16-slim,CVE-2022-4415,libudev1,2,"grype,trivy"
node-16-slim,CVE-2023-7008,libudev1,2,"grype,trivy"
node-16-slim,CVE-2021-37600,libuuid1,2,"grype,trivy"
node-16-slim,CVE-2024-28085,libuuid1,2,"grype,trivy"
node-16-slim,CVE-2023-4641,login,2,"grype,trivy"
node-16-slim,CVE-2018-7169,login,2,"grype,trivy"
node-16-slim,CVE-2023-29383,login,2,"grype,trivy"
node-16-slim,CVE-2021-37600,mount,2,"grype,trivy"
node-16-slim,CVE-2024-28085,mount,2,"grype,trivy"
node-16-slim,CVE-2021-39537,ncurses-base,2,"grype,trivy"
node-16-slim,CVE-2023-29491,ncurses-base,2,"grype,trivy"
node-16-slim,CVE-2020-19189,ncurses-base,2,"grype,trivy"
node-16-slim,CVE-2023-50495,ncurses-base,2,"grype,trivy"
node-16-slim,CVE-2021-39537,ncurses-bin,2,"grype,trivy"
node-16-slim,CVE-2023-29491,ncurses-bin,2,"grype,trivy"
node-16-slim,CVE-2020-19189,ncurses-bin,2,"grype,trivy"
node-16-slim,CVE-2023-50495,ncurses-bin,2,"grype,trivy"
node-16-slim,CVE-2023-4641,passwd,2,"grype,trivy"
node-16-slim,CVE-2018-7169,passwd,2,"grype,trivy"
node-16-slim,CVE-2023-29383,passwd,2,"grype,trivy"
node-16-slim,CVE-2020-16156,perl-base,2,"grype,trivy"
node-16-slim,CVE-2023-31484,perl-base,2,"grype,trivy"
node-16-slim,CVE-2023-39804,tar,2,"grype,trivy"
node-16-slim,CVE-2021-37600,util-linux,2,"grype,trivy"
node-16-slim,CVE-2024-28085,util-linux,2,"grype,trivy"
node-16-slim,CVE-2026-33750,brace-expansion,2,"scout,trivy"
node-16-slim,CVE-2025-5889,brace-expansion,2,"scout,trivy"
node-16-slim,CVE-2026-24001,diff,2,"scout,trivy"
node-16-slim,CVE-2024-29415,ip,2,"scout,trivy"
node-16-slim,CVE-2023-42282,ip,2,"scout,trivy"
node-16-slim,CVE-2026-26996,minimatch,2,"scout,trivy"
node-16-slim,CVE-2026-27903,minimatch,2,"scout,trivy"
node-16-slim,CVE-2026-27904,minimatch,2,"scout,trivy"
node-16-slim,CVE-2022-25883,semver,2,"scout,trivy"
node-16-slim,CVE-2026-23745,tar,2,"scout,trivy"
node-16-slim,CVE-2026-23950,tar,2,"scout,trivy"
node-16-slim,CVE-2026-24842,tar,2,"scout,trivy"
node-16-slim,CVE-2026-26960,tar,2,"scout,trivy"
node-16-slim,CVE-2026-29786,tar,2,"scout,trivy"
node-16-slim,CVE-2026-31802,tar,2,"scout,trivy"
node-16-slim,CVE-2024-28863,tar,2,"scout,trivy"
node-16-alpine3.18,CVE-2023-42363,busybox,3,"grype,scout,trivy"
node-16-alpine3.18,CVE-2023-42364,busybox,3,"grype,scout,trivy"
node-16-alpine3.18,CVE-2023-42365,busybox,3,"grype,scout,trivy"
node-16-alpine3.18,CVE-2023-42366,busybox,3,"grype,scout,trivy"
node-16-alpine3.18,CVE-2023-42363,busybox-binsh,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-42364,busybox-binsh,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-42365,busybox-binsh,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-42366,busybox-binsh,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-5363,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-6119,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-5678,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-6129,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-6237,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-0727,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-13176,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-4603,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-4741,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-5535,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-2511,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-9143,libcrypto3,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-5363,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-6119,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-5678,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-6129,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-6237,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-0727,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-13176,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-4603,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-4741,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-5535,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-2511,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2024-9143,libssl3,2,"grype,trivy"
node-16-alpine3.18,CVE-2025-26519,musl,3,"grype,scout,trivy"
node-16-alpine3.18,CVE-2025-26519,musl-utils,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-42363,ssl_client,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-42364,ssl_client,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-42365,ssl_client,2,"grype,trivy"
node-16-alpine3.18,CVE-2023-42366,ssl_client,2,"grype,trivy"
node-16-alpine3.18,CVE-2026-33750,brace-expansion,2,"scout,trivy"
node-16-alpine3.18,CVE-2025-5889,brace-expansion,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-24001,diff,2,"scout,trivy"
node-16-alpine3.18,CVE-2024-29415,ip,2,"scout,trivy"
node-16-alpine3.18,CVE-2023-42282,ip,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-26996,minimatch,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-27903,minimatch,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-27904,minimatch,2,"scout,trivy"
node-16-alpine3.18,CVE-2022-25883,semver,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-23745,tar,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-23950,tar,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-24842,tar,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-26960,tar,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-29786,tar,2,"scout,trivy"
node-16-alpine3.18,CVE-2026-31802,tar,2,"scout,trivy"
node-16-alpine3.18,CVE-2024-28863,tar,2,"scout,trivy"
nginx-1.20,CVE-2011-3374,apt,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-3715,bash,2,"grype,trivy"
nginx-1.20,CVE-2024-28085,bsdutils,2,"grype,trivy"
nginx-1.20,CVE-2026-27456,bsdutils,2,"grype,trivy"
nginx-1.20,CVE-2026-3184,bsdutils,2,"grype,trivy"
nginx-1.20,CVE-2022-0563,bsdutils,2,"grype,trivy"
nginx-1.20,CVE-2025-14104,bsdutils,2,"grype,trivy"
nginx-1.20,CVE-2016-2781,coreutils,2,"grype,trivy"
nginx-1.20,CVE-2017-18018,coreutils,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-5278,coreutils,3,"grype,scout,trivy"
nginx-1.20,CVE-2021-22945,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-32207,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-32221,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-23914,curl,2,"grype,trivy"
nginx-1.20,CVE-2023-38545,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2021-22946,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-22576,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-27775,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-27781,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-27782,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-42916,curl,2,"grype,trivy"
nginx-1.20,CVE-2022-43551,curl,2,"grype,trivy"
nginx-1.20,CVE-2023-27533,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-27534,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2024-2398,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2021-22947,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-27774,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-27776,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-32205,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-32206,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-32208,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-43552,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-23915,curl,2,"grype,trivy"
nginx-1.20,CVE-2023-23916,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-27535,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-27536,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-27538,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-28321,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-46218,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-46219,curl,2,"grype,trivy"
nginx-1.20,CVE-2024-7264,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2024-8096,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2024-9681,curl,2,"grype,trivy"
nginx-1.20,CVE-2025-14524,curl,2,"grype,trivy"
nginx-1.20,CVE-2026-1965,curl,2,"grype,trivy"
nginx-1.20,CVE-2026-3783,curl,2,"grype,trivy"
nginx-1.20,CVE-2026-3784,curl,2,"grype,trivy"
nginx-1.20,CVE-2026-4873,curl,2,"grype,trivy"
nginx-1.20,CVE-2026-5545,curl,2,"grype,trivy"
nginx-1.20,CVE-2026-5773,curl,2,"grype,trivy"
nginx-1.20,CVE-2026-6253,curl,2,"grype,trivy"
nginx-1.20,CVE-2026-6429,curl,2,"grype,trivy"
nginx-1.20,CVE-2026-7168,curl,2,"grype,trivy"
nginx-1.20,CVE-2021-22898,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2021-22922,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2021-22923,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2021-22924,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2022-35252,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-28320,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-28322,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-38546,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2024-2379,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-0725,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-10966,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-14017,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-15079,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-15224,curl,3,"grype,scout,trivy"
nginx-1.20,CVE-2026-6276,curl,2,"grype,trivy"
nginx-1.20,CVE-2022-1664,dpkg,3,"grype,scout,trivy"
nginx-1.20,CVE-2025-6297,dpkg,2,"grype,trivy"
nginx-1.20,CVE-2022-1304,e2fsprogs,3,"grype,scout,trivy"
nginx-1.20,CVE-2023-4039,gcc-10-base,2,"grype,trivy"
nginx-1.20,CVE-2023-4039,gcc-9-base,2,"grype,trivy"
nginx-1.20,CVE-2025-68973,gpgv,2,"grype,trivy"
nginx-1.20,CVE-2022-34903,gpgv,2,"grype,trivy"
nginx-1.20,CVE-2025-30258,gpgv,2,"grype,trivy"
nginx-1.20,CVE-2025-68972,gpgv,2,"grype,trivy"
nginx-1.20,CVE-2022-3219,gpgv,2,"grype,trivy"
nginx-1.20,CVE-2011-3374,libapt-pkg6.0,2,"grype,trivy"
nginx-1.20,CVE-2024-28085,libblkid1,2,"grype,trivy"
nginx-1.20,CVE-2026-27456,libblkid1,2,"grype,trivy"
nginx-1.20,CVE-2026-3184,libblkid1,2,"grype,trivy"
nginx-1.20,CVE-2022-0563,libblkid1,2,"grype,trivy"
nginx-1.20,CVE-2025-14104,libblkid1,2,"grype,trivy"
nginx-1.20,CVE-2021-3999,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2023-4911,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2024-2961,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2024-33599,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2025-4802,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2026-0861,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2023-4806,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2023-4813,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2024-33600,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2024-33601,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2024-33602,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2025-0395,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2025-15281,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2025-8058,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2026-0915,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2026-4046,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2026-4437,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2026-4438,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2026-5435,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2026-5450,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2026-5928,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2026-6238,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2010-4756,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2018-20796,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2019-1010022,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2019-1010023,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2019-1010024,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2019-1010025,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2019-9192,libc-bin,2,"grype,trivy"
nginx-1.20,CVE-2021-3999,libc6,2,"grype,trivy"
nginx-1.20,CVE-2023-4911,libc6,2,"grype,trivy"
nginx-1.20,CVE-2024-2961,libc6,2,"grype,trivy"
nginx-1.20,CVE-2024-33599,libc6,2,"grype,trivy"
nginx-1.20,CVE-2025-4802,libc6,2,"grype,trivy"
nginx-1.20,CVE-2026-0861,libc6,2,"grype,trivy"
nginx-1.20,CVE-2023-4806,libc6,2,"grype,trivy"
nginx-1.20,CVE-2023-4813,libc6,2,"grype,trivy"
nginx-1.20,CVE-2024-33600,libc6,2,"grype,trivy"
nginx-1.20,CVE-2024-33601,libc6,2,"grype,trivy"
nginx-1.20,CVE-2024-33602,libc6,2,"grype,trivy"
nginx-1.20,CVE-2025-0395,libc6,2,"grype,trivy"
nginx-1.20,CVE-2025-15281,libc6,2,"grype,trivy"
nginx-1.20,CVE-2025-8058,libc6,2,"grype,trivy"
nginx-1.20,CVE-2026-0915,libc6,2,"grype,trivy"
nginx-1.20,CVE-2026-4046,libc6,2,"grype,trivy"
nginx-1.20,CVE-2026-4437,libc6,2,"grype,trivy"
nginx-1.20,CVE-2026-4438,libc6,2,"grype,trivy"
nginx-1.20,CVE-2026-5435,libc6,2,"grype,trivy"
nginx-1.20,CVE-2026-5450,libc6,2,"grype,trivy"
nginx-1.20,CVE-2026-5928,libc6,2,"grype,trivy"
nginx-1.20,CVE-2026-6238,libc6,2,"grype,trivy"
nginx-1.20,CVE-2010-4756,libc6,2,"grype,trivy"
nginx-1.20,CVE-2018-20796,libc6,2,"grype,trivy"
nginx-1.20,CVE-2019-1010022,libc6,2,"grype,trivy"
nginx-1.20,CVE-2019-1010023,libc6,2,"grype,trivy"
nginx-1.20,CVE-2019-1010024,libc6,2,"grype,trivy"
nginx-1.20,CVE-2019-1010025,libc6,2,"grype,trivy"
nginx-1.20,CVE-2019-9192,libc6,2,"grype,trivy"
nginx-1.20,CVE-2022-1304,libcom-err2,2,"grype,trivy"
nginx-1.20,CVE-2021-22945,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-32207,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-32221,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-23914,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-38545,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2021-22946,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-22576,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-27775,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-27781,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-27782,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-42916,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-43551,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-27533,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-27534,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2024-2398,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2021-22947,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-27774,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-27776,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-32205,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-32206,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-32208,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2022-43552,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-23915,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-23916,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-27535,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-27536,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-27538,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-28321,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-46218,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2023-46219,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2024-7264,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2024-8096,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2024-9681,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2025-14524,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2026-1965,libcurl4,2,"grype,trivy"
nginx-1.20,CVE-2026-3783,libcurl4,2,"grype,trivy"
