scanner,image,cve_id,package,version,severity
trivy,nginx-1.20,CVE-2023-1916,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2023-30775,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2023-3164,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2023-6228,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2024-13978,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-61143,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-61144,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-61145,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-8176,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-8177,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-8534,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-8851,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-8961,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-9165,libtiff5,4.2.0-1+deb11u1,LOW
trivy,nginx-1.20,CVE-2022-29458,libtinfo6,6.2+20201114-2,HIGH
trivy,nginx-1.20,CVE-2023-29491,libtinfo6,6.2+20201114-2,HIGH
trivy,nginx-1.20,CVE-2025-69720,libtinfo6,6.2+20201114-2,HIGH
trivy,nginx-1.20,CVE-2023-50495,libtinfo6,6.2+20201114-2,MEDIUM
trivy,nginx-1.20,CVE-2025-6141,libtinfo6,6.2+20201114-2,LOW
trivy,nginx-1.20,CVE-2021-46828,libtirpc-common,1.3.1-1,HIGH
trivy,nginx-1.20,CVE-2021-46828,libtirpc3,1.3.1-1,HIGH
trivy,nginx-1.20,CVE-2023-50387,libudev1,247.3-7,HIGH
trivy,nginx-1.20,CVE-2023-50868,libudev1,247.3-7,HIGH
trivy,nginx-1.20,CVE-2026-29111,libudev1,247.3-7,HIGH
trivy,nginx-1.20,CVE-2022-3821,libudev1,247.3-7,MEDIUM
trivy,nginx-1.20,CVE-2022-4415,libudev1,247.3-7,MEDIUM
trivy,nginx-1.20,CVE-2023-7008,libudev1,247.3-7,MEDIUM
trivy,nginx-1.20,CVE-2025-4598,libudev1,247.3-7,MEDIUM
trivy,nginx-1.20,CVE-2026-40225,libudev1,247.3-7,MEDIUM
trivy,nginx-1.20,CVE-2026-40226,libudev1,247.3-7,MEDIUM
trivy,nginx-1.20,CVE-2026-4105,libudev1,247.3-7,MEDIUM
trivy,nginx-1.20,CVE-2013-4392,libudev1,247.3-7,LOW
trivy,nginx-1.20,CVE-2020-13529,libudev1,247.3-7,LOW
trivy,nginx-1.20,CVE-2023-31437,libudev1,247.3-7,LOW
trivy,nginx-1.20,CVE-2023-31438,libudev1,247.3-7,LOW
trivy,nginx-1.20,CVE-2023-31439,libudev1,247.3-7,LOW
trivy,nginx-1.20,CVE-2026-40228,libudev1,247.3-7,LOW
trivy,nginx-1.20,CVE-2024-28085,libuuid1,2.36.1-8+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2026-27456,libuuid1,2.36.1-8+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2026-3184,libuuid1,2.36.1-8+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2022-0563,libuuid1,2.36.1-8+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-14104,libuuid1,2.36.1-8+deb11u1,LOW
trivy,nginx-1.20,CVE-2023-1999,libwebp6,0.6.1-2.1,HIGH
trivy,nginx-1.20,CVE-2023-4863,libwebp6,0.6.1-2.1,HIGH
trivy,nginx-1.20,CVE-2023-3138,libx11-6,2:1.7.2-1,HIGH
trivy,nginx-1.20,CVE-2023-43787,libx11-6,2:1.7.2-1,HIGH
trivy,nginx-1.20,CVE-2023-43785,libx11-6,2:1.7.2-1,MEDIUM
trivy,nginx-1.20,CVE-2023-43786,libx11-6,2:1.7.2-1,MEDIUM
trivy,nginx-1.20,CVE-2023-3138,libx11-data,2:1.7.2-1,HIGH
trivy,nginx-1.20,CVE-2023-43787,libx11-data,2:1.7.2-1,HIGH
trivy,nginx-1.20,CVE-2023-43785,libx11-data,2:1.7.2-1,MEDIUM
trivy,nginx-1.20,CVE-2023-43786,libx11-data,2:1.7.2-1,MEDIUM
trivy,nginx-1.20,CVE-2024-56171,libxml2,2.9.10+dfsg-6.7+deb11u1,CRITICAL
trivy,nginx-1.20,CVE-2025-49794,libxml2,2.9.10+dfsg-6.7+deb11u1,CRITICAL
trivy,nginx-1.20,CVE-2025-49796,libxml2,2.9.10+dfsg-6.7+deb11u1,CRITICAL
trivy,nginx-1.20,CVE-2022-2309,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2022-40303,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2022-40304,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2022-49043,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2024-25062,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2025-24928,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2025-27113,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2025-32414,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2025-32415,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2025-6021,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2026-6732,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
trivy,nginx-1.20,CVE-2016-3709,libxml2,2.9.10+dfsg-6.7+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2022-29824,libxml2,2.9.10+dfsg-6.7+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2023-28484,libxml2,2.9.10+dfsg-6.7+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2023-29469,libxml2,2.9.10+dfsg-6.7+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2023-39615,libxml2,2.9.10+dfsg-6.7+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2023-45322,libxml2,2.9.10+dfsg-6.7+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2024-34459,libxml2,2.9.10+dfsg-6.7+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2025-9714,libxml2,2.9.10+dfsg-6.7+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2026-0990,libxml2,2.9.10+dfsg-6.7+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2025-6170,libxml2,2.9.10+dfsg-6.7+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-8732,libxml2,2.9.10+dfsg-6.7+deb11u1,LOW
trivy,nginx-1.20,CVE-2026-0989,libxml2,2.9.10+dfsg-6.7+deb11u1,LOW
trivy,nginx-1.20,CVE-2026-0992,libxml2,2.9.10+dfsg-6.7+deb11u1,LOW
trivy,nginx-1.20,CVE-2026-1757,libxml2,2.9.10+dfsg-6.7+deb11u1,LOW
trivy,nginx-1.20,CVE-2022-44617,libxpm4,1:3.5.12-1,HIGH
trivy,nginx-1.20,CVE-2022-46285,libxpm4,1:3.5.12-1,HIGH
trivy,nginx-1.20,CVE-2022-4883,libxpm4,1:3.5.12-1,HIGH
trivy,nginx-1.20,CVE-2023-43788,libxpm4,1:3.5.12-1,MEDIUM
trivy,nginx-1.20,CVE-2023-43789,libxpm4,1:3.5.12-1,MEDIUM
trivy,nginx-1.20,CVE-2026-4367,libxpm4,1:3.5.12-1,MEDIUM
trivy,nginx-1.20,CVE-2021-30560,libxslt1.1,1.1.34-4,HIGH
trivy,nginx-1.20,CVE-2024-55549,libxslt1.1,1.1.34-4,HIGH
trivy,nginx-1.20,CVE-2025-24855,libxslt1.1,1.1.34-4,HIGH
trivy,nginx-1.20,CVE-2025-7424,libxslt1.1,1.1.34-4,HIGH
trivy,nginx-1.20,CVE-2023-40403,libxslt1.1,1.1.34-4,MEDIUM
trivy,nginx-1.20,CVE-2025-10911,libxslt1.1,1.1.34-4,MEDIUM
trivy,nginx-1.20,CVE-2015-9019,libxslt1.1,1.1.34-4,LOW
trivy,nginx-1.20,CVE-2025-11731,libxslt1.1,1.1.34-4,LOW
trivy,nginx-1.20,CVE-2022-4899,libzstd1,1.4.8+dfsg-2.1,HIGH
trivy,nginx-1.20,CVE-2023-4641,login,1:4.8.1-1,MEDIUM
trivy,nginx-1.20,CVE-2007-5686,login,1:4.8.1-1,LOW
trivy,nginx-1.20,CVE-2013-4235,login,1:4.8.1-1,LOW
trivy,nginx-1.20,CVE-2023-29383,login,1:4.8.1-1,LOW
trivy,nginx-1.20,CVE-2024-56433,login,1:4.8.1-1,LOW
trivy,nginx-1.20,TEMP-0628843-DBAD28,login,1:4.8.1-1,LOW
trivy,nginx-1.20,CVE-2022-1304,logsave,1.46.2-2,HIGH
trivy,nginx-1.20,CVE-2024-28085,mount,2.36.1-8+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2026-27456,mount,2.36.1-8+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2026-3184,mount,2.36.1-8+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2022-0563,mount,2.36.1-8+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-14104,mount,2.36.1-8+deb11u1,LOW
trivy,nginx-1.20,CVE-2022-29458,ncurses-base,6.2+20201114-2,HIGH
trivy,nginx-1.20,CVE-2023-29491,ncurses-base,6.2+20201114-2,HIGH
trivy,nginx-1.20,CVE-2025-69720,ncurses-base,6.2+20201114-2,HIGH
trivy,nginx-1.20,CVE-2023-50495,ncurses-base,6.2+20201114-2,MEDIUM
trivy,nginx-1.20,CVE-2025-6141,ncurses-base,6.2+20201114-2,LOW
trivy,nginx-1.20,CVE-2022-29458,ncurses-bin,6.2+20201114-2,HIGH
trivy,nginx-1.20,CVE-2023-29491,ncurses-bin,6.2+20201114-2,HIGH
trivy,nginx-1.20,CVE-2025-69720,ncurses-bin,6.2+20201114-2,HIGH
trivy,nginx-1.20,CVE-2023-50495,ncurses-bin,6.2+20201114-2,MEDIUM
trivy,nginx-1.20,CVE-2025-6141,ncurses-bin,6.2+20201114-2,LOW
trivy,nginx-1.20,CVE-2022-2068,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2022-4450,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2023-0215,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2023-0286,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2023-0464,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2025-69419,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2025-69421,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2026-28387,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2026-28388,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2026-28389,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2026-28390,openssl,1.1.1n-0+deb11u2,HIGH
trivy,nginx-1.20,CVE-2022-2097,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2022-4304,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2023-0465,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2023-0466,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2023-2650,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2023-3446,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2023-3817,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2023-5678,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2024-0727,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2024-13176,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2024-4741,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2024-5535,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2025-68160,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2025-69418,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2025-69420,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2025-9230,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2026-22795,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2026-22796,openssl,1.1.1n-0+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2024-2511,openssl,1.1.1n-0+deb11u2,LOW
trivy,nginx-1.20,CVE-2024-9143,openssl,1.1.1n-0+deb11u2,LOW
trivy,nginx-1.20,CVE-2025-27587,openssl,1.1.1n-0+deb11u2,LOW
trivy,nginx-1.20,CVE-2023-4641,passwd,1:4.8.1-1,MEDIUM
trivy,nginx-1.20,CVE-2007-5686,passwd,1:4.8.1-1,LOW
trivy,nginx-1.20,CVE-2013-4235,passwd,1:4.8.1-1,LOW
trivy,nginx-1.20,CVE-2023-29383,passwd,1:4.8.1-1,LOW
trivy,nginx-1.20,CVE-2024-56433,passwd,1:4.8.1-1,LOW
trivy,nginx-1.20,TEMP-0628843-DBAD28,passwd,1:4.8.1-1,LOW
trivy,nginx-1.20,CVE-2020-16156,perl-base,5.32.1-4+deb11u2,HIGH
trivy,nginx-1.20,CVE-2023-31484,perl-base,5.32.1-4+deb11u2,HIGH
trivy,nginx-1.20,CVE-2023-47038,perl-base,5.32.1-4+deb11u2,HIGH
trivy,nginx-1.20,CVE-2025-40909,perl-base,5.32.1-4+deb11u2,MEDIUM
trivy,nginx-1.20,CVE-2011-4116,perl-base,5.32.1-4+deb11u2,LOW
trivy,nginx-1.20,CVE-2023-31486,perl-base,5.32.1-4+deb11u2,LOW
trivy,nginx-1.20,CVE-2026-5958,sed,4.7-1,MEDIUM
trivy,nginx-1.20,TEMP-0517018-A83CE6,sysvinit-utils,2.96-7+deb11u1,LOW
trivy,nginx-1.20,CVE-2026-5704,tar,1.34+dfsg-1,MEDIUM
trivy,nginx-1.20,CVE-2005-2541,tar,1.34+dfsg-1,LOW
trivy,nginx-1.20,CVE-2022-48303,tar,1.34+dfsg-1,LOW
trivy,nginx-1.20,CVE-2023-39804,tar,1.34+dfsg-1,LOW
trivy,nginx-1.20,TEMP-0290435-0B57B5,tar,1.34+dfsg-1,LOW
trivy,nginx-1.20,DLA-3972-1,tzdata,2021a-1+deb11u3,UNKNOWN
trivy,nginx-1.20,DLA-4085-1,tzdata,2021a-1+deb11u3,UNKNOWN
trivy,nginx-1.20,DLA-4105-1,tzdata,2021a-1+deb11u3,UNKNOWN
trivy,nginx-1.20,DLA-4403-1,tzdata,2021a-1+deb11u3,UNKNOWN
trivy,nginx-1.20,DLA-4569-1,tzdata,2021a-1+deb11u3,UNKNOWN
trivy,nginx-1.20,DLA-4016-1,ucf,3.0043,UNKNOWN
trivy,nginx-1.20,CVE-2024-28085,util-linux,2.36.1-8+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2026-27456,util-linux,2.36.1-8+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2026-3184,util-linux,2.36.1-8+deb11u1,MEDIUM
trivy,nginx-1.20,CVE-2022-0563,util-linux,2.36.1-8+deb11u1,LOW
trivy,nginx-1.20,CVE-2025-14104,util-linux,2.36.1-8+deb11u1,LOW
trivy,nginx-1.20,CVE-2022-37434,zlib1g,1:1.2.11.dfsg-2+deb11u1,CRITICAL
trivy,nginx-1.20,CVE-2023-45853,zlib1g,1:1.2.11.dfsg-2+deb11u1,CRITICAL
trivy,nginx-1.20,CVE-2026-27171,zlib1g,1:1.2.11.dfsg-2+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2022-37434,zlib1g,1:1.2.11.dfsg-2+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2023-4863,libwebp6,0.6.1-2.1,HIGH
grype,nginx-1.20,CVE-2025-27363,libfreetype6,2.10.4+dfsg-1,HIGH
grype,nginx-1.20,CVE-2023-4911,libc-bin,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2023-4911,libc6,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2023-44487,libnghttp2-14,1.43.0-1,HIGH
grype,nginx-1.20,CVE-2023-44487,nginx,1.20.2-1~bullseye,HIGH
grype,nginx-1.20,CVE-2024-2961,libc-bin,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2024-2961,libc6,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2023-0286,libssl1.1,1.1.1n-0+deb11u1,HIGH
grype,nginx-1.20,CVE-2023-0286,openssl,1.1.1n-0+deb11u2,HIGH
grype,nginx-1.20,CVE-2023-2650,libssl1.1,1.1.1n-0+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-2650,openssl,1.1.1n-0+deb11u2,MEDIUM
grype,nginx-1.20,CVE-2023-50387,libsystemd0,247.3-7,HIGH
grype,nginx-1.20,CVE-2023-50387,libudev1,247.3-7,HIGH
grype,nginx-1.20,CVE-2019-8457,libdb5.3,5.3.28+dfsg1-0.8,CRITICAL
grype,nginx-1.20,CVE-2022-1292,libssl1.1,1.1.1n-0+deb11u1,HIGH
grype,nginx-1.20,CVE-2023-38545,curl,7.74.0-1.3+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2023-38545,libcurl4,7.74.0-1.3+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2022-29155,libldap-2.4-2,2.4.57+dfsg-3,CRITICAL
grype,nginx-1.20,CVE-2022-2068,libssl1.1,1.1.1n-0+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-2068,openssl,1.1.1n-0+deb11u2,HIGH
grype,nginx-1.20,CVE-2024-28182,libnghttp2-14,1.43.0-1,MEDIUM
grype,nginx-1.20,CVE-2023-50868,libsystemd0,247.3-7,HIGH
grype,nginx-1.20,CVE-2023-50868,libudev1,247.3-7,HIGH
grype,nginx-1.20,CVE-2022-42898,libgssapi-krb5-2,1.18.3-6+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-42898,libk5crypto3,1.18.3-6+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-42898,libkrb5-3,1.18.3-6+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-42898,libkrb5support0,1.18.3-6+deb11u1,HIGH
grype,nginx-1.20,CVE-2024-2511,libssl1.1,1.1.1n-0+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2024-2511,openssl,1.1.1n-0+deb11u2,MEDIUM
grype,nginx-1.20,CVE-2024-5535,libssl1.1,1.1.1n-0+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2024-5535,openssl,1.1.1n-0+deb11u2,CRITICAL
grype,nginx-1.20,CVE-2024-28085,bsdutils,1:2.36.1-8+deb11u1,LOW
grype,nginx-1.20,CVE-2024-28085,libblkid1,2.36.1-8+deb11u1,LOW
grype,nginx-1.20,CVE-2024-28085,libmount1,2.36.1-8+deb11u1,LOW
grype,nginx-1.20,CVE-2024-28085,libsmartcols1,2.36.1-8+deb11u1,LOW
grype,nginx-1.20,CVE-2024-28085,libuuid1,2.36.1-8+deb11u1,LOW
grype,nginx-1.20,CVE-2024-28085,mount,2.36.1-8+deb11u1,LOW
grype,nginx-1.20,CVE-2024-28085,util-linux,2.36.1-8+deb11u1,LOW
grype,nginx-1.20,CVE-2023-0361,libgnutls30,3.7.1-5,HIGH
grype,nginx-1.20,CVE-2024-37371,libgssapi-krb5-2,1.18.3-6+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2024-37371,libk5crypto3,1.18.3-6+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2024-37371,libkrb5-3,1.18.3-6+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2024-37371,libkrb5support0,1.18.3-6+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2024-34459,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-32206,curl,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2022-32206,libcurl4,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-6277,libtiff5,4.2.0-1+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2024-45492,libexpat1,2.2.10-2+deb11u3,CRITICAL
grype,nginx-1.20,CVE-2025-49796,libxml2,2.9.10+dfsg-6.7+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2025-6021,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-32221,curl,7.74.0-1.3+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2022-32221,libcurl4,7.74.0-1.3+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2024-56433,login,1:4.8.1-1,LOW
grype,nginx-1.20,CVE-2024-56433,passwd,1:4.8.1-1,LOW
grype,nginx-1.20,CVE-2024-2398,curl,7.74.0-1.3+deb11u1,HIGH
grype,nginx-1.20,CVE-2024-2398,libcurl4,7.74.0-1.3+deb11u1,HIGH
grype,nginx-1.20,CVE-2024-0567,libgnutls30,3.7.1-5,HIGH
grype,nginx-1.20,CVE-2022-32205,curl,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2022-32205,libcurl4,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-52425,libexpat1,2.2.10-2+deb11u3,HIGH
grype,nginx-1.20,CVE-2024-28834,libgnutls30,3.7.1-5,MEDIUM
grype,nginx-1.20,CVE-2024-45491,libexpat1,2.2.10-2+deb11u3,CRITICAL
grype,nginx-1.20,CVE-2023-2953,libldap-2.4-2,2.4.57+dfsg-3,HIGH
grype,nginx-1.20,CVE-2023-4806,libc-bin,2.31-13+deb11u3,MEDIUM
grype,nginx-1.20,CVE-2023-4806,libc6,2.31-13+deb11u3,MEDIUM
grype,nginx-1.20,CVE-2023-31484,perl-base,5.32.1-4+deb11u2,HIGH
grype,nginx-1.20,CVE-2022-34903,gpgv,2.2.27-2+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-52355,libtiff5,4.2.0-1+deb11u1,HIGH
grype,nginx-1.20,CVE-2021-46828,libtirpc-common,1.3.1-1,HIGH
grype,nginx-1.20,CVE-2021-46828,libtirpc3,1.3.1-1,HIGH
grype,nginx-1.20,CVE-2022-40674,libexpat1,2.2.10-2+deb11u3,HIGH
grype,nginx-1.20,CVE-2024-0553,libgnutls30,3.7.1-5,HIGH
grype,nginx-1.20,CVE-2024-33599,libc-bin,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2024-33599,libc6,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2022-2309,libxml2,2.9.10+dfsg-6.7+deb11u1,HIGH
grype,nginx-1.20,CVE-2021-3999,libc-bin,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2021-3999,libc6,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2024-12243,libgnutls30,3.7.1-5,MEDIUM
grype,nginx-1.20,CVE-2024-8176,libexpat1,2.2.10-2+deb11u3,HIGH
grype,nginx-1.20,CVE-2023-36054,libgssapi-krb5-2,1.18.3-6+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-36054,libk5crypto3,1.18.3-6+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-36054,libkrb5-3,1.18.3-6+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-36054,libkrb5support0,1.18.3-6+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2021-46848,libtasn1-6,4.16.0-2,CRITICAL
grype,nginx-1.20,CVE-2022-1664,dpkg,1.20.9,CRITICAL
grype,nginx-1.20,CVE-2022-1304,e2fsprogs,1.46.2-2,HIGH
grype,nginx-1.20,CVE-2022-1304,libcom-err2,1.46.2-2,HIGH
grype,nginx-1.20,CVE-2022-1304,libext2fs2,1.46.2-2,HIGH
grype,nginx-1.20,CVE-2022-1304,libss2,1.46.2-2,HIGH
grype,nginx-1.20,CVE-2022-1304,logsave,1.46.2-2,HIGH
grype,nginx-1.20,CVE-2023-52356,libtiff5,4.2.0-1+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-1586,libpcre2-8-0,10.36-2,CRITICAL
grype,nginx-1.20,CVE-2024-7264,curl,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2024-7264,libcurl4,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-3446,libssl1.1,1.1.1n-0+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-3446,openssl,1.1.1n-0+deb11u2,MEDIUM
grype,nginx-1.20,CVE-2022-2509,libgnutls30,3.7.1-5,HIGH
grype,nginx-1.20,CVE-2023-5981,libgnutls30,3.7.1-5,MEDIUM
grype,nginx-1.20,CVE-2024-45490,libexpat1,2.2.10-2+deb11u3,HIGH
grype,nginx-1.20,CVE-2024-33602,libc-bin,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2024-33602,libc6,2.31-13+deb11u3,HIGH
grype,nginx-1.20,CVE-2023-0466,libssl1.1,1.1.1n-0+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2023-0466,openssl,1.1.1n-0+deb11u2,MEDIUM
grype,nginx-1.20,CVE-2024-9681,curl,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2024-9681,libcurl4,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2024-9143,libssl1.1,1.1.1n-0+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2024-9143,openssl,1.1.1n-0+deb11u2,MEDIUM
grype,nginx-1.20,CVE-2024-37370,libgssapi-krb5-2,1.18.3-6+deb11u1,HIGH
grype,nginx-1.20,CVE-2024-37370,libk5crypto3,1.18.3-6+deb11u1,HIGH
grype,nginx-1.20,CVE-2024-37370,libkrb5-3,1.18.3-6+deb11u1,HIGH
grype,nginx-1.20,CVE-2024-37370,libkrb5support0,1.18.3-6+deb11u1,HIGH
grype,nginx-1.20,CVE-2025-49794,libxml2,2.9.10+dfsg-6.7+deb11u1,CRITICAL
grype,nginx-1.20,CVE-2023-0464,libssl1.1,1.1.1n-0+deb11u1,HIGH
grype,nginx-1.20,CVE-2023-0464,openssl,1.1.1n-0+deb11u2,HIGH
grype,nginx-1.20,CVE-2022-27776,curl,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2022-27776,libcurl4,7.74.0-1.3+deb11u1,MEDIUM
grype,nginx-1.20,CVE-2024-7006,libtiff5,4.2.0-1+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-27782,curl,7.74.0-1.3+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-27782,libcurl4,7.74.0-1.3+deb11u1,HIGH
grype,nginx-1.20,CVE-2022-43680,libexpat1,2.2.10-2+deb11u3,HIGH
